5918.75 5921.90
5922.25 5927.65
5943.65 5947.50
5966.15 5969.20
5969.70 5975.50
6274.00 6280.30
6280.90 6282.60
6282.90 6285.20
6286.20 6291.00
6293.90 6296.50
6471.50 6475.50
6476.10 6481.50
6482.80 6492.00
6509.00 6515.50
6515.50 6520.00
6864.00 6881.00
6883.00 6912.00
